"","y_plot","mean_pdf","top25_pdf","bot25_pdf","mean_cdf","top25_cdf","bot25_cdf"
"118",1.88679245283019,0.0748134769985893,0.134289037883182,0.032314980700299,0.925147681027549,0.973853886886638,0.851500307399217
"119",1.93710691823899,0.0723660259585135,0.129353705930035,0.0306561400628606,0.928788738937412,0.975832781050788,0.857199089651022
"120",1.9874213836478,0.0698597188525011,0.125599899202266,0.0292917201028725,0.932303693345085,0.977701814137493,0.862848030367456
"121",2.0377358490566,0.0673068917379831,0.120375128491353,0.0280573026720102,0.935690203621209,0.979447049905701,0.866655588940012
"122",2.08805031446541,0.0647201015491479,0.117807007152506,0.0264045666078579,0.938946560931858,0.981330854788048,0.870147178740672
"123",2.13836477987421,0.0621119079694813,0.113446074515845,0.0254005787224335,0.942071688376864,0.983077158587276,0.875007689504268
"124",2.18867924528302,0.0594946766563496,0.109758366941086,0.0244971219665659,0.945065131227498,0.984324201346089,0.879130558358922
"125",2.23899371069182,0.0568804044405804,0.105545503625738,0.0233362953769923,0.947927038369162,0.985837608106599,0.883754390347417
"126",2.28930817610063,0.054280567117869,0.101427254946211,0.0220447068471677,0.950658136085785,0.987313354425469,0.888244001086749
"127",2.33962264150943,0.0517059902665772,0.0972419706112762,0.0203726489743866,0.95325969534448,0.988431547531532,0.89207012102405
"128",2.38993710691824,0.0491667432248171,0.0941547237758741,0.0184029548355009,0.955733493745729,0.989425210684882,0.895803042135244
"129",2.44025157232704,0.0466720559882193,0.0901614747412314,0.0167595102379308,0.958081773292306,0.990543332383251,0.899389536510121
"130",2.49056603773585,0.0442302583903884,0.0867558160973541,0.015181913533294,0.960307195098112,0.991635726558081,0.902891759630771
"131",2.54088050314465,0.0418487405349655,0.0831296414212723,0.0136019215690743,0.96241279210616,0.992682092917346,0.906739334018572
"132",2.59119496855346,0.0395339330881839,0.0792968257117985,0.012467936594085,0.964401920815,0.99328673635154,0.909788671679188
"133",2.64150943396226,0.0372913057334716,0.0752615451915824,0.0112221420453072,0.966278212927376,0.994138311001792,0.912712916453754
"134",2.69182389937107,0.0351253818480911,0.0719979378135481,0.00989511101923537,0.968045527737342,0.994758861270874,0.915869115215491
"135",2.74213836477987,0.0330397672930788,0.0686070521035769,0.00880769940130022,0.969707905965925,0.995444873634705,0.918083412152517
"136",2.79245283018868,0.0310371911136555,0.0658319099466184,0.00769249317368442,0.971269525644599,0.995941166093165,0.920184856919099
"137",2.84276729559748,0.0291195559251413,0.0638371299494611,0.00667797311785309,0.972734660533915,0.99642134249878,0.922793620057621
"138",2.89308176100629,0.0272879958030152,0.0611553729533278,0.0057628969151941,0.974107641454821,0.99686076783644,0.924643782956928
"139",2.94339622641509,0.0255429395962547,0.0583563476400392,0.00511503273402225,0.975392820805576,0.997228476463825,0.927933548887705
"140",2.9937106918239,0.0238841777299832,0.0555819074419269,0.00445596116690956,0.976594540439789,0.997558054902661,0.929222673771326
"141",3.0440251572327,0.0223109307454311,0.052838780120863,0.0039684697696271,0.977717102993018,0.997877026610306,0.931960748248889
